seed,model,bin,bin_n,bin_n_positive,bin_mean_predicted,bin_fraction_positive,calibration_gap,brier_score,log_loss,roc_auc,mean_predicted_probability,actual_prevalence,mean_pred_over_prevalence_ratio,brier_improvement_vs_uncalibrated,raw_threshold,raw_threshold_precision,raw_threshold_recall,raw_threshold_f1,calibrated_matched_threshold,calibrated_matched_precision,calibrated_matched_recall,calibrated_matched_f1,score_min,score_max,score_median,score_p95,score_p99,f9_7_low_count,f9_7_low_pct,f9_7_medium_count,f9_7_medium_pct,f9_7_high_count,f9_7_high_pct,f9_7_high_count_full_dataset_approx
43,uncalibrated_logreg_smote,7,118,24,0.5859044009990464,0.2033898305084746,-0.3825145704905718,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,uncalibrated_logreg_smote,8,117,37,0.7287319076974598,0.3162393162393162,-0.41249259145814354,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,uncalibrated_logreg_smote,9,118,74,0.8768419680651232,0.6271186440677966,-0.24972332399732655,0.16785291343784964,0.5094499142299787,0.801249065869542,0.36434077322077996,0.16156462585034015,2.2550776279349325,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,,,,,,,,,,,,,,,,
43,calibrated_logreg_smote_sigmoid,0,118,5,0.01363634208713363,0.0423728813559322,0.028736539268798572,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,1,118,6,0.03025264721217852,0.05084745762711865,0.02059481041494013,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,2,117,6,0.04930088014510966,0.05128205128205128,0.0019811711369416216,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,3,118,6,0.07065280774204397,0.05084745762711865,-0.01980535011492532,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,4,117,12,0.0989002814470083,0.10256410256410256,0.0036638211170942625,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,5,118,10,0.1303478295638956,0.0847457627118644,-0.04560206685203119,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,6,117,12,0.17025096105515727,0.10256410256410256,-0.06768685849105471,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,7,118,23,0.22422707131993308,0.19491525423728814,-0.029311817082644936,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,8,117,37,0.31426696703376783,0.3162393162393162,0.001972349205548396,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
43,calibrated_logreg_smote_sigmoid,9,118,73,0.5001849275803761,0.6186440677966102,0.11845914021623405,0.10594627011639605,0.35695462103238207,0.7975552471442298,0.1602089500870223,0.16156462585034015,0.9916090805386222,0.06190664332145358,0.55,0.40615384615384614,0.6947368421052632,0.512621359223301,0.19347976256499644,0.3793103448275862,0.6947368421052632,0.49070631970260226,0.0022588384003061424,0.8240607988572302,0.11307801260846828,0.46391323758087655,0.6721305885361332,991.0,84.27,164.0,13.95,21.0,1.79,26.0
44,uncalibrated_logreg_smote,0,118,5,0.018619549456157014,0.0423728813559322,0.023753331899775187,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,uncalibrated_logreg_smote,1,118,5,0.0590055776433496,0.0423728813559322,-0.016632696287417398,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,uncalibrated_logreg_smote,2,117,9,0.1134167371338614,0.07692307692307693,-0.03649366021078447,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
44,uncalibrated_logreg_smote,3,118,4,0.1817805469182343,0.03389830508474576,-0.14788224183348855,0.1675857191431305,0.506904096304131,0.8035977367353475,0.3666180394020348,0.16156462585034015,2.269172707035752,0.061091945423794536,0.55,0.4036697247706422,0.6947368421052632,0.5106382978723404,,,,,,,,,,,,,,,,
